  -6271.00000       3.00000000    
  -6219.60010       10.0000000    
  -6168.20020       63.0000000    
  -6116.80029       134.000000    
  -6065.40039       222.000000    
  -6014.00049       252.000000    
  -5962.60059       184.000000    
  -5911.20068       99.0000000    
  -5859.80078       28.0000000    
  -5808.40088       5.00000000    
