   3.2759999999999998        0.0000000000000000        5.2000000000000002        0.0000000000000000     
   3.2759999999999998       0.17355000000000001        5.2000000000000002       0.13775000000000001     
   3.2668689510973641       0.34661436426565956        5.1963537482092637       0.27540341339351054     
   3.2486705901489215       0.51871290448526919        5.1890676290376501       0.41286392408069950     
   3.2214932259812499       0.68937218331085848        5.1781505574166209       0.55003555267078796     
   3.1854490848856440       0.85812675045252174        5.1636139619353676       0.68682272190032601     
   3.1406736074226429        1.0245203081213363        5.1454717663374225       0.82313032123354413     
   3.0873247016712946        1.1881068039737286        5.1237403694248309       0.95886377061122419     
   3.0255819579242744        1.3484514510384396        5.0984386234173256        1.0939290833147761     
   2.9556458298032209        1.5051316752882034        5.0695878108134718        1.2282329279127442     
   2.8777367867810657        1.6577379924792401        5.0372116197996979        1.3616826892579561     
   2.7920944430809707        1.8058748165993685        5.0013361182518343        1.4941865285050002     
   2.6989766678243372        1.9491612027558864        4.9619897263724919        1.6256534421195832     
   2.5986586810989745        2.0872315276360753        4.9192031880064722        1.7559933198534550     
   2.4914321403130053        2.2197361108322324        4.8730095406755041        1.8851170016608425     
   2.3776042208076889        2.3463417803818656        4.8234440843729178        2.0129363335345931     
   2.2574966942488648        2.4667323858654444        4.7705443491583788        2.1393642222424094     
   2.1314450078295355        2.5806092623520849        4.7143500615924232        2.2643146889456087     
   1.9997973668195090        2.6876916484022364        4.6549031100502409        2.3877029216847530     
   1.8629138225111455        2.7877170612339528        4.5922475089538457        2.5094453267182524     
   1.7211653671466083        2.8804416320397102        4.5264293619614575        2.6294595787016717     
   1.5749330369801746        2.9656404043057898        4.4574968241525594        2.7476646696969773     
   1.4246070242337348        3.0431075978368205        4.3855000632466625        2.8639809570023540     
   1.2705857983464275        3.1126568410247089        4.3104912198933345        2.9783302097945281     
   1.1132752366003675        3.1741213737245313        4.2325243670704857        3.0906356545767508     
  0.95308776392246464        3.2273542229108800        4.1516554686273146        3.2008220194267429     
  0.79044150141566838        3.2722283530877010        4.0679423370076435        3.3088155770399728     
  0.62575942295964038        3.3086367932140619        3.9814445901886772        3.4145441865646502     
  0.45946851903889196        3.3364927416888528        3.8922236078694703        3.5179373342257638     
  0.29199896680401155        3.3557296507104470        3.8003424869426188        3.6189261727363702     
  0.12378330524711922        3.3663012910941554        3.7058659962818852        3.7174435594951687     
  -4.4744385725256131E-002   3.3681817983921047        3.6088605308776480        3.8134240935701560     
 -0.21314930361121959        3.3613657009181326        3.5093940653512301        3.9068041514688585     
 -0.38099674036185199        3.3458679300355203        3.4075361068783150        3.9975219216962854     
 -0.54785289952044181        3.3217238128189139        3.3033576475508042        4.0855174381023316     
 -0.71328571481505021        3.2889890469546246        3.1969311162056195        4.1707326120208874     
 -0.87686567154462070        3.2477396574966448        3.0883303297480973        4.2531112632033894     
  -1.0381666320536267        3.1980719348501876        2.9776304439967758        4.3325991495499609     
  -1.1967666665219940        3.1401023531114012        2.8649079040755372        4.4091439956416547     
  -1.3522488902055552        3.0739674676522850        2.7502403943782370        4.4826955200776206     
  -1.5042023081472957        2.9998237906049763        2.6337067881301373        4.5532054616212845     
  -1.6522226682407704        2.9178476426708801        2.5153870965696639        4.6206276041598286     
  -1.7959133233638676        2.8282349794591504        2.3953624177732262        4.6849178004814256     
  -1.9348861031131550        2.7312011903475306        2.2737148851450786        4.7460339948747956     
