           1  -1.3089969389957470E-003  0.13089969389957470       -1.3089969389957470E-003  0.13088660393018475     
           2  -2.6179938779914941E-003  0.13088660393018475       -2.6178629782975943E-003  0.13086042530040179     
           3  -3.9268599172933415E-003  0.13086042399140485       -3.9264672313016127E-003  0.13082116062808877     
           4  -5.2354641572073899E-003  0.13082115539223191       -5.2346788375825003E-003  0.13076881383971295     
           5  -6.5436757111297095E-003  0.13076880075065983       -6.5423669759796296E-003  0.13070339016995317     
           6  -7.8513637186363085E-003  0.13070336399354854       -7.8494008776791614E-003  0.13062489616117637     
           7  -9.1583973585717942E-003  0.13062485035636218       -9.1556498392909250E-003  0.13053333966278347     
           8  -1.0464645862135417E-002  0.13053326638277646       -1.0460983235918760E-002  0.13042872983042428     
           9  -1.1769978525963181E-002  0.13042861992415511       -1.1765270534223004E-002  0.13031107712508205     
          10  -1.3074264725204732E-002  0.13031092013889548       -1.3068381305473824E-002  0.13018039331202733     
          11  -1.4377373926593686E-002  0.13018017749164343       -1.4370185238594096E-002  0.13003669145964139     
          12  -1.5679175701510121E-002  0.13003640375237749       -1.5670552153190510E-002  0.12987998593810948     
          13  -1.6979539739033895E-002  0.12987961199536238       -1.6969352012571604E-002  0.12971029241798376     
          14  -1.8278335858987520E-002  0.12970981659797204       -1.8266454936751442E-002  0.12952762786861624     
          15  -1.9575434024967239E-002  0.12952703323938217       -1.9561731215437604E-002  0.12933201055646187     
          16  -2.0870704357361061E-002  0.12933127889913248       -2.0855051321002224E-002  0.12912346004325184     
          17  -2.2164017146352386E-002  0.12912257185555887       -2.2146285921434743E-002  0.12890199718403750     
          18  -2.3455242864907976E-002  0.12890093168409533       -2.3435305893275117E-002  0.12866764412510476     
          19  -2.4744252181748930E-002  0.12866637925544624       -2.4721982334526164E-002  0.12842042430175948     
          20  -2.6030915974303393E-002  0.12841893673362875       -2.6006186577543760E-002  0.12816036243598405     
          21  -2.7315105341639681E-002  0.12815862757388571       -2.7287790201903601E-002  0.12788748453396501     
          22  -2.8596691617378538E-002  0.12788547652046930       -2.8566665047243249E-002  0.12760181788349256     
          23  -2.9875546382583232E-002  0.12759950960429553       -2.9842683226078175E-002  0.12730339105123178     
          24  -3.1151541478626189E-002  0.12730075414046971       -3.1115717136590493E-002  0.12699223387986588     
          25  -3.2424549020030884E-002  0.12698923872568343       -3.2385639475389152E-002  0.12666837748511200     
          26  -3.3694441407287716E-002  0.12666499323548314       -3.3652323250240271E-002  0.12633185425260959     
          27  -3.4961091339642550E-002  0.12632804882141027       -3.4915641792766364E-002  0.12598269783468194     
          28  -3.6224371827856650E-002  0.12597843790801386       -3.6175468771113183E-002  0.12562094314697081     
          29  -3.7484156206936785E-002  0.12561619418973530       -3.7431678202582891E-002  0.12524662636494499     
          30  -3.8740318148834135E-002  0.12524135262766592       -3.8684144466232341E-002  0.12485978492028267     
          31  -3.9992731675110797E-002  0.12485394944617757       -3.9932742315435171E-002  0.12446045749712832     
          32  -4.1241271169572574E-002  0.12445402212942647       -4.1177346890406454E-002  0.12404868402822426     
          33  -4.2485811390866837E-002  0.12404160941773074       -4.2417833730688699E-002  0.12362450569091737     
          34  -4.3726227485044143E-002  0.12361675130382206       -4.3654078787597875E-002  0.12318796490304140     
          35  -4.4962394998082363E-002  0.12317948902897162       -4.4885958436628286E-002  0.12273910531867512     
          36  -4.6194189888372081E-002  0.12272986507899079       -4.6113349489815034E-002  0.12227797182377696     
          37  -4.7421488539161991E-002  0.12226792318010707       -4.7336129208052802E-002  0.12180461053169643     
          38  -4.8644167770963059E-002  0.12179370829471545       -4.8554175313369766E-002  0.12131906877856273     
          39  -4.9862104853910211E-002  0.12130726661700582       -4.9767366001155396E-002  0.12082139511855118     
          40  -5.1075177520080270E-002  0.12080864556846671       -5.0975579952340908E-002  0.12031163931902777     
          41  -5.2283263975764938E-002  0.12029789379326591       -5.2178696345531184E-002  0.11978985235557246     
          42  -5.3486242913697600E-002  0.11977506115350826       -5.3376594869086906E-002  0.11925608640688160     
          43  -5.4683993525232684E-002  0.11924019872437129       -5.4569155733155725E-002  0.11871039484955004     
          44  -5.5876395512476397E-002  0.11869335878911896       -5.5756259681651224E-002  0.11815283225273353     
          45  -5.7063329100367585E-002  0.11813459483399420       -5.6937788004178556E-002  0.11758345437269174     
          46  -5.8244675048707527E-002  0.11756396154299052       -5.8113622547905475E-002  0.11700231814721269     
          47  -5.9420314664137434E-002  0.11698151479250345       -5.9283645729377603E-002  0.11640948168991892     
          48  -6.0590129812062465E-002  0.11638731164586207       -6.0447740546276794E-002  0.11580500428445616     
          49  -6.1754002928521089E-002  0.11578141034774143       -6.1605790589121356E-002  0.11518894637856494     
          50  -6.2911817031998510E-002  0.11516387031845622       -6.2757680052907008E-002  0.11456136957803588     
          51  -6.4063455735183072E-002  0.11453475214813624       -6.3903293748687362E-002  0.11392233664054900     
          52  -6.5208803256664435E-002  0.11389411759078441       -6.5042517115092846E-002  0.11327191146939808     
          53  -6.6347744432572284E-002  0.11324202955821777       -6.6175236229786827E-002  0.11261015910710021     
          54  -6.7480164728154463E-002  0.11257855211389205       -6.7301337820857829E-002  0.11193714572889163     
          55  -6.8605950249293376E-002  0.11190375046661050       -6.8420709278146752E-002  0.11125293863611016     
          56  -6.9724987753959480E-002  0.11121769096411756       -6.9533238664507849E-002  0.11055760624946508     
          57  -7.0837164663600655E-002  0.11052044108657796       -7.0638814727002494E-002  0.10985121810219504     
          58  -7.1942369074466439E-002  0.10981206943994196       -7.1737326908024451E-002  0.10913384483311481     
          59  -7.3040489768865860E-002  0.10909264574919729       -7.2828665356355599E-002  0.10840555817955125     
          60  -7.4131416226357827E-002  0.10836224085150863       -7.3912720938151114E-002  0.10766643097016974     
          61  -7.5215038634872916E-002  0.10762092668924504       -7.4989385247852813E-002  0.10691653711769121     
          62  -7.6291247901765363E-002  0.10686877630289632       -7.6058550619029719E-002  0.10615595161150092     
          63  -7.7359935664794321E-002  0.10610586382387867       -7.7120110135144734E-002  0.10538475051014946     
          64  -7.8420994303033106E-002  0.10533226446723072       -7.8173957640246233E-002  0.10460301093374701     
          65  -7.9474316947705417E-002  0.10454805452420039       -7.9219987749583706E-002  0.10381081105625117     
          66  -8.0519797492947423E-002  0.10375331135472333       -8.0258095860146220E-002  0.10300823009764971     
          67  -8.1557330606494657E-002  0.10294811337979386       -8.1288178161122715E-002  0.10219534831603849     
          68  -8.2586811740292601E-002  0.10213254007372891       -8.2310131644283094E-002  0.10137224699959566     
          69  -8.3608137141029895E-002  0.10130667195632598       -8.3323854114279047E-002  0.10053900845845286     
          70  -8.4621203860593158E-002  0.10047059058491568       -8.4329244198863576E-002   9.9695716016464223E-002
          71  -8.5625909766442312E-002   9.9624378546309747E-002  -8.5326201359028214E-002   9.8842454002873947E-002
          72  -8.6622153551905404E-002   9.8768119448645331E-002  -8.6314625899056960E-002   9.7979307743883373E-002
          73  -8.7609834746391863E-002   9.7901897913126271E-002  -8.7294418976495800E-002   9.7106363554118419E-002
          74  -8.8588853725523123E-002   9.7025799565662346E-002  -8.8265482612036983E-002   9.6223708727998056E-002
          75  -8.9559111721179752E-002   9.6139911028407118E-002  -8.9227719699316962E-002   9.5331431531004887E-002
          76  -9.0520510831463827E-002   9.5244319911195321E-002  -9.0181034014627015E-002   9.4429621190858612E-002
          77  -9.1472954030575773E-002   9.4339114802880680E-002  -9.1125330226535600E-002   9.3518367888593260E-002
          78  -9.2416345178604586E-002   9.3424385262574919E-002  -9.2060513905421526E-002   9.2597762749539042E-002
          79  -9.3350589031230335E-002   9.2500221810788874E-002  -9.2986491532916909E-002   9.1667897834209866E-002
          80  -9.4275591249338223E-002   9.1566715920476577E-002  -9.3903170511259001E-002   9.0728866129097280E-002
          81  -9.5191258408542992E-002   9.0623960007983201E-002  -9.4810459172549974E-002   8.9780761537371787E-002
          82  -9.6097498008622828E-002   8.9672047423897769E-002  -9.5708266787923699E-002   8.8823678869492551E-002
          83  -9.6994218482861799E-002   8.8711072443811545E-002  -9.6596503576618628E-002   8.7857713833726370E-002
          84  -9.7881329207299916E-002   8.7741130258982933E-002  -9.7475080714955892E-002   8.6882963026576804E-002
          85  -9.8758740509889739E-002   8.6762316966909933E-002  -9.8343910345221663E-002   8.5899523923124582E-002
          86  -9.9626363679558835E-002   8.5774729561811036E-002  -9.9202905584452911E-002   8.4907494867280053E-002
          87 -0.10048411097517694        8.4778465925015450E-002 -0.10005198053312571        8.3906975061948802E-002
          88 -0.10133189563442710        8.3773624815263681E-002 -0.10089105028374520        8.2898064559111348E-002
          89 -0.10216963188257974        8.2760305858919414E-002 -0.10172003092933632        8.1880864249817983E-002
          90 -0.10299723494116894        8.1738609540093612E-002 -0.10253883957183450        8.0855475854099634E-002
          91 -0.10381462103656988        8.0708637190681928E-002 -0.10334739433037550        7.9822001910795873E-002
          92 -0.10462170740847671        7.9670490980316228E-002 -0.10414561434948345        7.8780545767301036E-002
          93 -0.10541841231827986        7.8624273906231459E-002 -0.10493341980715647        7.7731211569229477E-002
          94 -0.10620465505734218        7.7570089783048662E-002 -0.10571073192284876        7.6674104250000985E-002
          95 -0.10698035595517266        7.6508043232475245E-002 -0.10647747296534876        7.5609329520347504E-002
          96 -0.10774543638749741        7.5438239672923513E-002 -0.10723356626055223        7.4536993857741984E-002
          97 -0.10849981878422664        7.4360785309048535E-002 -0.10797893619912965        7.3457204495750689E-002
          98 -0.10924342663731712        7.3275787121206262E-002 -0.10871350824408717        7.2370069413309812E-002
          99 -0.10997618450852918        7.2183352854833085E-002 -0.10943720893822026        7.1275697323927606E-002
         100 -0.11069801803707752        7.1083591009747787E-002 -0.11014996591145954        7.0174197664813004E-002
         101 -0.11140885394717499        6.9976610829377006E-002 -0.11085170788810766        6.9065680585931932E-002
         102 -0.11210862005546876        6.8862522289905262E-002 -0.11154236469396699        6.7950256938992259E-002
         103 -0.11279724527836782        6.7741436089350571E-002 -0.11222186726335691        6.6828038266358691E-002
         104 -0.11347465963926133        6.6613463636566894E-002 -0.11289014764602050        6.5699136789898485E-002
         105 -0.11414079427562700        6.5478717040174286E-002 -0.11354713901391948        6.4563665399759287E-002
         106 -0.11479558144602874        6.4337309097418013E-002 -0.11419277566791708        6.3421737643080123E-002
         107 -0.11543895453700291        6.3189353282957730E-002 -0.11482699304434787        6.2273467712636643E-002
         108 -0.11607084806983249        6.2034963737587698E-002 -0.11544972772147424        6.1118970435421902E-002
         109 -0.11669119770720837        6.0874255256889373E-002 -0.11606091742582847        5.9958361261163620E-002
         110 -0.11729994025977726        5.9707343279817290E-002 -0.11666050103844011        5.8791756250779217E-002
